"Timestamp","career","salary","nation","country","background","years","bioinformatics","position","papers","author","like","dislike","happy","tools","applications","future","question","languages"
"7/22/2008 7:44:26","academia",,"europe","europe","other",7,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis","PI / Group Leader / Team Leader",20,15,"Your achievements so far in your career, Your relationship with your collegues, The aims of the faculty/company you work for","The pay",10,"NA","NA",25,"NA","Perl, C/C++, R"
"7/22/2008 8:05:39","green biotech company",2100,"NA","NA","NA",2,"Genome analysis, Sequence analysis, Systems Biology, Databases and Ontologies","Masters / PhD / Entry Level",1,0,"The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for","Your achievements so far in your career, Writing papers, Flexibility of hours and holidays",8,"blast","NA",4,"i think that a lot of applications and requierments are not still cover and i think that bioinformatics will have a good essor in the future year.  bioinformatics could become the central point in life science.","Perl, Java"
"7/22/2008 8:34:44","academia",1500,"middle east","middle east","bio",5,"Genetics and population analysis","Masters / PhD / Entry Level",7,5,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career","Your relationship with your manager/boss, The pay, Flexibility of hours and holidays",9,"sofwares such as vortex, arelquine, popgene, gda,sas, omega,...","windows, excel, dos, search engines...","NA","futurmatics","C/C++, Matlab, Fortran 97"
"7/22/2008 8:38:49","academia",75000,"europe","europe","cs",20,"Genome analysis, Phylogenetics","Professor / Senior Managment",35,25,"The work you do day-to-day",,9,"blast, erpin, rnafold","ensembl, ucsc genome browser",20,"NA","Perl"
"7/22/2008 8:56:22","academia",4481.92,"europe","europe","bio",5,"Genome analysis, Phylogenetics, Genetics and population analysis","Post Doc / Research Scientist",7,7,"The area of bioinformatics you work in, The work you do day-to-day, Writing papers","The pay",9,"blast,bioperl,paml,phyml","pubmed,isi web of science,google docs",30,"no idea, we'll see!","Perl, Java, C/C++, R"
"7/22/2008 9:16:35","academia",66095,"europe","europe","bio",8,"Sequence analysis, Phylogenetics, Genetics and population analysis","PI / Group Leader / Team Leader",24,13,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","Writing papers, The pay",7,"paup, paml, phyml, hyphy, blast, hmmer, dart","google docs (occasionally)",28,"probably a more settled set of approaches and methods, rather than the apparent need to produce and publish lots of approaches to a particular problem, 90% of which are worse than existing methods... i guess what i'm saying is that the field will become more about science, and less about tools.. this is the fate of e.g. molecular biology methods, which are now so standard that no-one would described themselves as a 'molecular biologist' without further clarification. essentially, i think bioinformatics as a discipline will probably hardly exist, instead there will be 'evolutionary biologists', 'geneticists', 'biochemists' who use bioinformatic tools.  in case you're wondering, i think this is a good thing!","Perl, Python, C/C++, R"
"7/22/2008 9:18:05","academia",18000,"europe","europe","bio",2,"Sequence analysis, Phylogenetics, Genetics and population analysis, Data and Text Mining","Masters / PhD / Entry Level",2,1,"The work you do day-to-day, Your relationship with your collegues, The aims of the faculty/company you work for","Writing papers, The pay, Flexibility of hours and holidays",6,"NA","NA",50,"NA","R"
"7/22/2008 9:21:16","academia",51601,"europe","europe","bio",7,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Systems Biology, Data and Text Mining","Post Doc / Research Scientist",14,4,"The work you do day-to-day, Writing papers, Flexibility of hours and holidays",,10,"NA","NA","NA","NA","Java, Matlab"
"7/22/2008 9:32:18","NA",2809,"asia","asia","bio",0.33,"Genome analysis, Sequence analysis, Gene expression, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in","Writing papers, The pay, Flexibility of hours and holidays",6,"NA","varied","NA","at the forefront of fields contributing to science.","Perl, Java, Python"
"7/22/2008 9:34:08","academia",25000,"europe","europe","bio",3,"Genome analysis, Structural Bioinformatics, Genetics and population analysis","Masters / PhD / Entry Level",2,2,"The area of bioinformatics you work in, Your achievements so far in your career, Flexibility of hours and holidays","Your relationship with your collegues",9,"clostalw, paup, blast","NA",35,"NA","Perl"
"7/22/2008 9:41:00","academia",,"europe","europe","bio",7,"Genetics and population analysis","Post Doc / Research Scientist",5,4,"The area of bioinformatics you work in, Your achievements so far in your career, Writing papers, Flexibility of hours and holidays","The work you do day-to-day, The pay, The aims of the faculty/company you work for",5,"NA","NA","NA","NA","C/C++, R"
"7/22/2008 10:01:33","academia",52000,"europe","europe","bio",6,"Genetics and population analysis","Post Doc / Research Scientist",6,3,"The area of bioinformatics you work in, Your achievements so far in your career, Flexibility of hours and holidays","The pay",8,"NA","NA",35,"NA","Perl, R"
"7/22/2008 10:17:21","academia",92000,"north america","north america","bio",20,"Genome analysis, Sequence analysis, Phylogenetics, Gene expression, Genetics and population analysis","Professor / Senior Managment",45,31,"Writing papers, Your relationship with your collegues, Flexibility of hours and holidays","The work you do day-to-day",8,"paup, bioedit, mega","google scholar, web of science, genbank",15,"we will have a much better understanding of the adaptive significance of genetic polymorphism and a more complete understanding of the complex role played by proteins and enzymes in that time.",
"7/22/2008 10:39:05","academia",2500,"europe","europe","bio",2,"Genome analysis, Sequence analysis, Gene expression, Databases and Ontologies","Masters / PhD / Entry Level",2,"NA","The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for","The pay",8,"NA","NA","NA","NA","Python, R"
"7/22/2008 10:40:43","academia",60000,"europe","europe","bio",10,"Sequence analysis, Phylogenetics, Genetics and population analysis","PI / Group Leader / Team Leader",90,"NA","The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues",,8,"phyml, jmodeltest, paup*, hyphy, r.","google docs",20,"NA","C/C++"
"7/22/2008 10:42:31","academia",22000,"europe","europe","bio",2,"Genome analysis, Sequence analysis, Phylogenetics, Systems Biology","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The aims of the faculty/company you work for, Flexibility of hours and holidays","Your achievements so far in your career, Your relationship with your manager/boss, The pay",6,"paml, alignment tools","pubmed, flybase, ensembl",40,"NA","Perl, R"
"7/22/2008 11:01:41","industry",50000,"europe","europe","bio",5,"Systems Biology","Masters / PhD / Entry Level",2,0,"The area of bioinformatics you work in, Flexibility of hours and holidays",,6,"NA","NA",30,"NA","Java"
"7/22/2008 11:29:54","academia",40000,"asia","africa","bio",6,"Genome analysis, Gene expression, Data and Text Mining","Masters / PhD / Entry Level",4,1,"The area of bioinformatics you work in","The aims of the faculty/company you work for",10,"emboss, blast, spm, newbler, mira, eagleye","blast","NA","merged into mathematical biology","Perl, Matlab"
"7/22/2008 11:32:23","academia",143000,"north america","north america","bio",22,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis, Systems Biology, Data and Text Mining, Databases and Ontologies","Professor / Senior Managment",95,59,"The area of bioinformatics you work in, Your relationship with your collegues, Flexibility of hours and holidays","The pay",10,"phigs and the associated synteny viewer, macvector, phred, phrap, consed, arachne, chado/gmod, clustalx, muscle, trnascan-se, phylip, paup, garli, reputer","NA",20,"the overwhelming majority of bioinformatics work at this point is futile, of use to no one or based on unsound methodologies (e.g., the emphasis on phenetic methods for phylogenetic analysis, discredited in the field of molecular evolution decades ago).  it is not clear whether in the next ten years those many informaticians who neglect to read the biological literature or to care about making useful applications will be gradually eliminated or will continue self-associating in an irrelevant subculture.","Perl, Java"
"7/22/2008 11:38:38","academia",17567,"europe","europe","bio",4,"Sequence analysis, Phylogenetics","Post Doc / Research Scientist",12,10,"The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","Writing papers, The pay",9,"phylogenetic analysis","phyml",25,"genomics,fucntional genomics","Java"
"7/22/2008 11:47:58","industry",,"europe","europe","math","NA","Gene expression, Systems Biology","Masters / PhD / Entry Level",2,2,"Your achievements so far in your career, The pay, The aims of the faculty/company you work for","The area of bioinformatics you work in, Your relationship with your manager/boss",7,"NA","NA","NA","NA","Python, C/C++, R, Matlab"
"7/22/2008 12:50:40","academia",70000,"north america","north america","chem",15,"Sequence analysis, Phylogenetics, Structural Bioinformatics","Professor / Senior Managment",8,3,"The work you do day-to-day, Your relationship with your collegues, The aims of the faculty/company you work for","Writing papers",8,"NA","NA",19,"NA","Perl"
"7/22/2008 12:51:32","academia",20000,"north america","north america","cs/math",3,"Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",1,0,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays",,9,"blast, paml, mrbayes, macvector","NA",40,"NA","Perl, Java, R"
"7/22/2008 13:59:20","academia",58000,"north america","north america","bio",12,"Sequence analysis, Phylogenetics, Gene expression, Genetics and population analysis, Systems Biology, Databases and Ontologies","PI / Group Leader / Team Leader",9,9,"Your achievements so far in your career, Writing papers, Flexibility of hours and holidays","The work you do day-to-day, The pay, The aims of the faculty/company you work for",5,"blast, clustalw, paup","skype",30,"phylogenomics,  molecular simulations","Perl, Pascal"
"7/22/2008 14:22:27","academia",75000,"north america","north america","cs",4,"Sequence analysis, Phylogenetics, Data and Text Mining, Databases and Ontologies","PI / Group Leader / Team Leader",5,1,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss, Your relationship with your collegues, Flexibility of hours and holidays","Writing papers, The pay",7,"too many to mention","NA",5,"NA","Java, Python, C/C++, php"
"7/22/2008 14:56:29","academia",43000,"oceana","north america","bio",5,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis, Data and Text Mining","Senior Post doc / Senior Scientist",17,9,"Writing papers, Your relationship with your collegues, Flexibility of hours and holidays","The area of bioinformatics you work in, Your achievements so far in your career, The pay",2,"own software.","very few. occasionally genome browsers.",0,"far more entrenched with fewer opportunities for innovation.","Perl, C/C++, R"
"7/22/2008 14:59:05","industry",95000,"europe","europe","cs",8,"Systems Biology, Data and Text Mining","Senior Post doc / Senior Scientist",3,2,"The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for",,8,"blast, plink, cytoscape, r","google mail, google docs",25,"NA","Perl, Java, C/C++, R"
"7/22/2008 15:27:22","academia",43000,"north america","north america","bio",2,"Genome analysis, Phylogenetics, Databases and Ontologies","Post Doc / Research Scientist",5,2,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues","The pay",9,"mysql","wordpress, google docs, apache","NA","NA","Perl"
"7/22/2008 15:50:58","academia",1600,"europe","europe","bio",1,"Genome analysis, Gene expression","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss, Your relationship with your collegues, The aims of the faculty/company you work for, Flexibility of hours and holidays",,9,"NA","NA",10,"NA","Perl, R"
"7/22/2008 16:03:53","academia",,"north america","north america","bio","NA","Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",12,5,"The work you do day-to-day, Your achievements so far in your career, Your relationship with your collegues","The pay",8,"phylogenetics analysis software programs","NA",30,"working with larger datasets, but still running into many of the same problems we face today (i.e. when is enough data enough data; what is the data really telling us; how well are we actually modeling evolution; how does missing information effect our results; etc.).",
"7/22/2008 16:06:04","academia",68000,"north america","north america","bio",5,"Genome analysis, Sequence analysis, Genetics and population analysis","Professor / Senior Managment",42,31,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career",,10,"blast","google",18,"i think that we will be working on deriving biological meaning from the comparative genome data.  next generation sequencing technology is going to yield extensive amounts of data for new species as well as population samples within species.","Fortran"
"7/22/2008 16:15:01","government",71000,"north america","north america","bio",20,"Sequence analysis, Phylogenetics, Genetics and population analysis","Post Doc / Research Scientist",9,4,"The work you do day-to-day, Your relationship with your manager/boss, The aims of the faculty/company you work for",,8,"se-al, paup*","NA",25,"NA","Perl, R, bash"
"7/22/2008 16:33:38","academia",60000,"europe","europe","bio",1,"Genome analysis, Sequence analysis, Gene expression","Post Doc / Research Scientist",7,6,"Your relationship with your collegues, The pay, Flexibility of hours and holidays",,7,"NA","NA",30,"impossible to know",
"7/22/2008 16:57:44","academia",45000,"asia","north america","bio",5,"Gene expression, Genetics and population analysis","Professor / Senior Managment",25,25,"Your relationship with your collegues","The pay",7,"mega, jmp","blast, clustal, coffee",25,"brain functioning","C/C++, R, maple"
"7/22/2008 17:20:39","academia",35000,"europe","europe","bio",4,"Genome analysis, Databases and Ontologies","Post Doc / Research Scientist",0,0,"The work you do day-to-day, Your achievements so far in your career, Your relationship with your manager/boss, Your relationship with your collegues, The aims of the faculty/company you work for, Flexibility of hours and holidays","The area of bioinformatics you work in, The pay",8,"NA","NA",1,"NA","Perl, Java, R"
"7/22/2008 17:46:11","academia",40000,"north america","north america","bio/cs",4,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis, Systems Biology, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",5,1,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","Your relationship with your collegues, The aims of the faculty/company you work for",8,"i write my own tools","NA","NA","outsourced","Perl, C/C++"
"7/22/2008 20:06:09","industry",83000,"north america","north america","bio",15,"Genetics and population analysis, Systems Biology","Senior Post doc / Senior Scientist",28,17,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues",,10,"qtl cartographer, cmtv, phylip, mapchart","NA",18,"overwhelmed by data.","Perl, C/C++"
"7/22/2008 20:28:32","NA",20000,"asia","europe","eng",6,"Genome analysis, Sequence analysis, Phylogenetics, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",8,5,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Writing papers, Your relationship with your manager/boss, Your relationship with your collegues, Flexibility of hours and holidays","The pay",9,"blast, clustalw, muscle, phylip","google, google scholar, ncbi",10,"NA","Perl, R, PHP"
"7/22/2008 20:42:51","academia",80000,"europe","NA","other",7,"Genetics and population analysis, Systems Biology","PI / Group Leader / Team Leader",9,8,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Writing papers, Flexibility of hours and holidays","The pay",8,"delphi, r, matlab","google",15,"NA","C/C++, R, Matlab, delphi"
"7/22/2008 20:58:53","academia",40000,"asia","north america","bio/cs/math",10,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis, Data and Text Mining","Post Doc / Research Scientist",28,12,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career","The pay",9,"alignment programs, phylogenetic programs, tree viewing programs, drawing programs","google",30,"analyses of vast genomic/metagenomic data","Perl, R"
"7/22/2008 21:00:14","government",52000,"north america","north america","bio",6,"Genome analysis, Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",4,1,"Your relationship with your collegues, Flexibility of hours and holidays","Writing papers, The pay",7,"raxml,blast,paup*,mrbayes,phylip,tba,blastz","mediawiki,wordpress,blast,ucsc genome browser",15,"NA","Perl"
"7/22/2008 21:14:14","academia",60000,"europe","north america","bio",4,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis","PI / Group Leader / Team Leader",16,10,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career","Your relationship with your manager/boss, Your relationship with your collegues, The aims of the faculty/company you work for",6,"phylogenetic programs (mega, paup, paml, dambe...), sequence editing and alignment tools such as seqscape, sequencher, bioedit","bold, blogspot",17.5,"hard to tell. hopefully not completely focused on structural and systems biology. by that time biologists and bioinformaticists will have learned to interact an collaborate more than it happens now.","C/C++"
"7/22/2008 21:18:09","academia",57000,"north america","north america","bio",1,"Genome analysis, Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",9,3,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Flexibility of hours and holidays",,8,"in house perl scripts","blast, ncbi, jgi",25,"bright","Perl"
"7/22/2008 23:49:18","academia",43000,"europe","north america","bio",6,"Genome analysis, Phylogenetics, Databases and Ontologies","Post Doc / Research Scientist",10,4,"The area of bioinformatics you work in, Your achievements so far in your career, Your relationship with your collegues","The pay, The aims of the faculty/company you work for, Flexibility of hours and holidays",8,"blast, mrbayes, muscle","expasy, phytozome, ncbi-blast",30,"NA","Darwin"
"7/23/2008 0:09:46","academia",12000,"latin america","latin america","bio",5,"Genome analysis, Sequence analysis, Systems Biology, Databases and Ontologies","Masters / PhD / Entry Level",1,4,"Your relationship with your manager/boss, Your relationship with your collegues, Flexibility of hours and holidays","Writing papers, The pay",8,"blast, hmmer, primer3, emboss","google*, wordpress, deezer",5,"as a tool for systems biology approaches.","C/C++"
"7/23/2008 1:35:09","academia",100000,"oceana","oceana","bio",20,"Genome analysis, Sequence analysis, Phylogenetics, Structural Bioinformatics, Gene expression, Genetics and population analysis, Systems Biology, Data and Text Mining, Databases and Ontologies","PI / Group Leader / Team Leader",30,10,"The area of bioinformatics you work in, Your relationship with your collegues, The aims of the faculty/company you work for","The area of bioinformatics you work in, The work you do day-to-day, Writing papers",9,"est-pac, fast-dot, dna-lexemics, biotechnics3d, bioconductor, emboss, blast","est-pac",100,"far","C/C++, R, php"
"7/23/2008 8:03:35","industry",110000,"europe","europe","bio/cs",2,"Data and Text Mining","Masters / PhD / Entry Level",2,4,"The area of bioinformatics you work in","Writing papers",7,"NA","NA",5,"NA","Perl, Java"
"7/23/2008 8:56:12","academia",24000,"europe","europe","bio",5,"Phylogenetics","Masters / PhD / Entry Level",6,3,"The work you do day-to-day, Your achievements so far in your career, Writing papers, Your relationship with your manager/boss, Your relationship with your collegues, Flexibility of hours and holidays","The pay",9,"seaview, phyml, gblocks, phylip, njplot","NA",35,"NA","Python, C/C++, R"
"7/23/2008 9:29:40","academia",33000,"europe","europe","bio/math",2,"Structural Bioinformatics","Masters / PhD / Entry Level",1,1,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","The pay",8,"amber (md simulations), flexx (docking / virtual screening), icm (docking / virtual screening), vmd (visualisation), pymol (visualisation), openeye suite","google docs","NA","i think bioinformatics is meant to develop and be more and more employed in the industry (not only for developing tools). now i suppose not so many industrials see the benefit of employing people at the bio/info interface (instead of simply applying computer scientists skills for solving biological problems or training biochemists to informatics issues) since they are not real ""experts"".","Perl, Python, R"
"7/23/2008 9:45:47","academia",42000,"europe","europe","cs",5,"Sequence analysis, Phylogenetics, Systems Biology","Post Doc / Research Scientist",3,1,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues","Writing papers, The pay",9,"blastall, mafft, clustalw2","NA",50,"NA","Perl, C/C++, R, Bash"
"7/23/2008 10:03:13","academia",61000,"europe","europe","cs",6,"Genome analysis, Sequence analysis, Gene expression","Post Doc / Research Scientist",11,2,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","Your achievements so far in your career, Your relationship with your manager/boss, The pay",7,"blat, genewise, est2genome, megablast, genomequest, exonerate, soap, eland, velvet","google docs",5,"NA","Perl, C/C++"
"7/23/2008 10:15:58","NA",,"africa","africa","bio",0,"Sequence analysis, Structural Bioinformatics, Systems Biology, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"Your achievements so far in your career","The pay, Flexibility of hours and holidays",10,"mysql","google docs","NA","very advance, and taing over from the wet lab folks","Perl, Java, PHP"
"7/23/2008 12:19:36","academia",27000,"europe","europe","bio",1,"Genome analysis, Gene expression, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss",,10,"r, genome browsers","citeulike","NA","i hope more closer to biology.","Python, R"
"7/23/2008 13:11:26","industry",,"europe","europe","bio",5,"Gene expression, Data and Text Mining, Databases and Ontologies","Post Doc / Research Scientist",6,2,"Your relationship with your manager/boss, Your relationship with your collegues, Flexibility of hours and holidays","The area of bioinformatics you work in, Writing papers, The pay",5,"databases","NA","NA","NA","Perl, R"
"7/23/2008 13:35:38","academia",,"north america","europe","physics/math","NA","Genetics and population analysis","Masters / PhD / Entry Level",2,1,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","Your relationship with your collegues, The pay",8,"NA","NA",10,"the field of bioinformatics is extremely broad and so, in the next 10 years or so, i would imagine that those sub-groups that fall under bioinformacis to become fully-fledged fields themselves.  as it is, ""bioinformatics"" is word used quite often to gain more funding or priority rather than an actual name of a field.","C/C++, R, Matlab"
"7/23/2008 15:19:29","industry",65000,"europe","asia","eng",2,"Structural Bioinformatics, Systems Biology","Post Doc / Research Scientist",4,3,"The area of bioinformatics you work in, The work you do day-to-day, Writing papers","Your achievements so far in your career, Your relationship with your manager/boss, The aims of the faculty/company you work for",7,"srs, mysql, t-coffee","connotea, wakka",10,"a merely technical field, with well-defined skills and qualifications","Perl, C/C++, Matlab"
"7/23/2008 15:56:39","academia",,"europe","europe","bio","NA","Genome analysis, Gene expression, Systems Biology","Masters / PhD / Entry Level",1,0,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, Writing papers, Your relationship with your collegues, The aims of the faculty/company you work for, Flexibility of hours and holidays","The pay",9,"gsea, cytoscape, bioconductor, bibliosphere, opossum, david,","google docs",4,"NA","Perl, Java, C/C++, R, Matlab"
"7/23/2008 16:01:25","industry",,"asia","asia","cs",6,"Genome analysis, Sequence analysis, Phylogenetics, Structural Bioinformatics, Gene expression, Genetics and population analysis, Systems Biology","Masters / PhD / Entry Level",3,4,"Your achievements so far in your career, Your relationship with your manager/boss, The aims of the faculty/company you work for","The pay, Flexibility of hours and holidays",10,"ugene,hmmer,clustal,blast","blast searches",30,"personal genomics","C/C++"
"7/23/2008 17:47:25","academia",,"asia","asia","other","NA","Sequence analysis, Structural Bioinformatics","Masters / PhD / Entry Level",1,0,"The area of bioinformatics you work in, The aims of the faculty/company you work for","Your relationship with your manager/boss",3,"NA","NA","NA","NA","R, Matlab"
"7/23/2008 18:04:16","academia",3500,"asia","europe","math",7,"Gene expression, Data and Text Mining","Masters / PhD / Entry Level",1,1,"The area of bioinformatics you work in","Your relationship with your collegues",6,"NA","NA",20,"NA",
"7/23/2008 18:23:44","academia",,"europe","europe","other",5,"Databases and Ontologies","Post Doc / Research Scientist",1,1,"The area of bioinformatics you work in, The work you do day-to-day","The pay",7,"sas,spss","NA",20,"NA",
"7/23/2008 19:57:57","academia",65000,"NA","north america","bio/cs/math",5,"Phylogenetics, Gene expression, Data and Text Mining","Professor / Senior Managment",19,19,"The area of bioinformatics you work in","The pay",6,"matlab bioinformatics toolbox","NA","NA","i am little bit worried about this field. because this field was new . now it is old. just see 99% jobs are post-doc positions, you will know it is now like the traditional  biology field! each ph.d. has to do post-doc; otherwise, they would have any chance","Perl, R, Matlab"
"7/23/2008 21:05:30","academia",3400,"europe","europe","bio",3.5,"Systems Biology","Masters / PhD / Entry Level",2,2,"The area of bioinformatics you work in, Your achievements so far in your career, Flexibility of hours and holidays","The work you do day-to-day, Your relationship with your collegues, The aims of the faculty/company you work for",8,"matlab and one unpublished simulator","refworks",2,"i hope that the whole field has got a bit more organized and clearer.   in ten years, i think the field is still growing and developing. it had gained more attention e.g. from general audience and investors.","Python, Matlab"
"7/23/2008 22:33:34","academia",31000,"north america","north america","bio",2,"Sequence analysis","Masters / PhD / Entry Level",0,0,"Your relationship with your manager/boss, The aims of the faculty/company you work for, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career, The pay",6,"staden package,,sequence scanner, ,bash, sed, awk","google, leiden open variation database, ncbi tools",30,"it'll be the dominant force in biology and personalized medicine.",
"7/23/2008 23:48:13","academia",20000,"asia","north america","cs",6,"Data and Text Mining","Masters / PhD / Entry Level",2,1,"The area of bioinformatics you work in","Your achievements so far in your career",6,"NA","NA",10,"NA","Perl, C/C++"
"7/24/2008 1:06:38","academia",28000,"north america","north america","bio",5,"Gene expression, Systems Biology","Masters / PhD / Entry Level",2,1,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","The pay",8,"bioconductor packages and r","NA",25,"NA","R, Matlab"
"7/24/2008 4:23:37","academia",40000,"asia","north america","other",0.5,"Genome analysis, Sequence analysis, Gene expression","Post Doc / Research Scientist",11,4,"The area of bioinformatics you work in, Your achievements so far in your career, Writing papers, Your relationship with your collegues","The pay, The aims of the faculty/company you work for",7,"none","none",50,"i do not know.","none"
"7/24/2008 4:40:08","industry",,"asia","north america","NA",1,"Databases and Ontologies","Masters / PhD / Entry Level",3,2,"The area of bioinformatics you work in, The aims of the faculty/company you work for, Flexibility of hours and holidays","The work you do day-to-day",8,"protege","NA","NA","NA",
"7/24/2008 8:36:41","academia",5300,"europe","europe","bio",7,"Genome analysis, Sequence analysis, Phylogenetics, Databases and Ontologies","Post Doc / Research Scientist",7,3,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues","Your achievements so far in your career, The pay, The aims of the faculty/company you work for",9,"blast, mafft, t_coffee, paml, phyml, taverna","taverna, expasy, myhits, pubmed",40,"central to medical and biology fields","Perl, Java, R, Shell"
"7/24/2008 9:02:48","NA",,"asia","asia","bio","NA","Sequence analysis, Structural Bioinformatics","Masters / PhD / Entry Level","NA","NA",,,10,"NA","NA","NA","NA","Matlab"
"7/24/2008 9:09:49","academia",,"europe","europe","NA",9,"Genome analysis, Sequence analysis, Structural Bioinformatics","Senior Post doc / Senior Scientist",13,"NA","The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career, The aims of the faculty/company you work for, Flexibility of hours and holidays",,9,"phred/phrap/consed,staden,emboss,modeller,pymol,ccp4/mg","NA","NA","NA","Perl, Python"
"7/24/2008 10:52:33","academia",30000,"europe","europe","bio",7,"Sequence analysis, Phylogenetics, Gene expression","Masters / PhD / Entry Level",10,1,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career, The pay",7,"clustal, muscle, blast, phyml, gblocks, phylip, treedyn, jalview, predictnls, psort, ptarget, tmhmm and so many else.","NA",9,"something huge, with lot of softwares, databases.","Perl, R"
"7/24/2008 12:45:15","academia",2110,"europe","europe","bio/cs",3,"Genome analysis, Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for",,8,"the phylip package tool, grimm, yass, mauve","crex, ncbi, google scholar",35,"i think bioinformatics will became a central field in biology science. in the next years, with whole genome sequencing expansion, we'll need performant algorithms to stock, compress or analyse data.","Perl, Java, Python"
"7/24/2008 13:55:16","academia",,"asia","europe","cs",1,"Sequence analysis","Masters / PhD / Entry Level",0,0,"Flexibility of hours and holidays","The pay, The aims of the faculty/company you work for",5,"NA","NA",1,"NA","Java, C/C++"
"7/24/2008 16:36:46","academia",19000,"europe","north america","cs",3,"Sequence analysis, Systems Biology, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",5,3,"The area of bioinformatics you work in, The pay, Flexibility of hours and holidays","Writing papers, Your relationship with your manager/boss",9,"blast,fasta,nj","google docs, google calendar",40,"NA","Perl, Java, C/C++, Matlab"
"7/24/2008 19:51:35","academia",47000,"europe","europe","bio/cs",3,"Gene expression","Masters / PhD / Entry Level",2,1,"The area of bioinformatics you work in, Your relationship with your collegues, Flexibility of hours and holidays","Your achievements so far in your career, Writing papers, Your relationship with your manager/boss",7,"NA","NA",10,"NA","R"
"7/24/2008 19:59:07","NA",,"NA","europe","cs","NA",,"Masters / PhD / Entry Level","NA","NA",,,"NA","NA","NA","NA","NA",
"7/24/2008 21:27:47","academia",65000,"north america","north america","bio",8,"Genome analysis, Sequence analysis, Phylogenetics, Genetics and population analysis","Professor / Senior Managment",15,7,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","Writing papers",9,"various genome browsers, clustal, mega, paup, perl scripts written by myself or others","NA",35,"fundamental to biological research","Perl"
"7/24/2008 23:32:59","academia",46000,"europe","north america","bio",7,"Genome analysis, Gene expression","Post Doc / Research Scientist",10,5,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays","The pay",8,"NA","NA",40,"NA","Perl, C/C++, R"
